BTCUSDT,2021-09-10 04:00:00,46252.35000000,46446.52000000,46206.77000000,46407.17000000,604.58939000,35319,336.12034000,15572086.90546730
BTCUSDT,2021-09-10 04:30:00,46408.26000000,46486.66000000,46350.00000000,46484.22000000,489.47649000,34675,246.80597000,11459943.07919110
BTCUSDT,2021-09-10 05:00:00,46484.21000000,46567.73000000,46266.71000000,46344.28000000,617.89508000,19414,309.03151000,14347522.86408350
BTCUSDT,2021-09-10 05:30:00,46344.29000000,46515.29000000,46270.14000000,46512.15000000,411.35685000,16387,204.44784000,9488787.21027430
BTCUSDT,2021-09-10 06:00:00,46512.15000000,46643.47000000,46459.49000000,46563.40000000,369.25596000,15837,179.16642000,8341148.45733330
BTCUSDT,2021-09-10 06:30:00,46563.40000000,46568.73000000,46285.96000000,46395.14000000,563.56973000,18092,275.66200000,12791465.79519890
BTCUSDT,2021-09-10 07:00:00,46395.14000000,46508.29000000,46262.01000000,46480.01000000,838.14352000,36411,452.01437000,20973943.84667530
BTCUSDT,2021-09-10 07:30:00,46480.02000000,46699.15000000,46434.52000000,46577.30000000,595.19887000,29824,298.89968000,13923715.16695040
BTCUSDT,2021-09-10 08:00:00,46577.30000000,46785.93000000,46562.97000000,46768.64000000,919.76305000,30623,457.89285000,21369780.84958010
BTCUSDT,2021-09-10 08:30:00,46768.64000000,47033.00000000,46715.15000000,46894.74000000,1136.67167000,34821,587.79333000,27569920.54234760
BTCUSDT,2021-09-10 09:00:00,46898.23000000,46929.99000000,46767.30000000,46907.87000000,624.91784000,41634,324.49179000,15199261.63925990
BTCUSDT,2021-09-10 09:30:00,46907.88000000,46980.00000000,46665.07000000,46677.56000000,519.41916000,36304,256.75310000,12021211.28981930
BTCUSDT,2021-09-10 10:00:00,46677.57000000,46727.66000000,46475.71000000,46610.00000000,589.67489000,24598,258.68700000,12054695.38940470
BTCUSDT,2021-09-10 10:30:00,46609.99000000,46723.21000000,46563.85000000,46719.71000000,465.85639000,20110,255.87023000,11932085.48281810
BTCUSDT,2021-09-10 11:00:00,46719.71000000,46799.80000000,46652.20000000,46770.01000000,435.29001000,15323,236.52362000,11050316.24852130
BTCUSDT,2021-09-10 11:30:00,46770.00000000,46817.99000000,46546.72000000,46564.66000000,371.49297000,15014,186.39982000,8707350.23592110
BTCUSDT,2021-09-10 12:00:00,46564.66000000,46768.12000000,46314.64000000,46474.85000000,1076.01963000,26541,472.23457000,21947779.78551710
BTCUSDT,2021-09-10 12:30:00,46474.85000000,46719.09000000,46408.00000000,46694.96000000,457.29198000,15007,245.39083000,11431817.35268140
BTCUSDT,2021-09-10 13:00:00,46694.96000000,46715.54000000,46511.16000000,46574.68000000,406.03957000,15028,184.79127000,8616517.20787190
BTCUSDT,2021-09-10 13:30:00,46574.68000000,46582.00000000,46365.51000000,46391.95000000,621.91643000,18953,279.10850000,12965415.44779860
BTCUSDT,2021-09-10 14:00:00,46391.95000000,46484.97000000,46125.00000000,46227.01000000,1097.74639000,45082,507.21368000,23470992.06580510
BTCUSDT,2021-09-10 14:30:00,46227.00000000,46264.00000000,45900.00000000,46160.55000000,1503.39820000,55373,706.71796000,32600733.98789300
BTCUSDT,2021-09-10 15:00:00,46160.55000000,46359.00000000,46000.00000000,46203.73000000,1300.77581000,35782,610.14988000,28201246.91044100
BTCUSDT,2021-09-10 15:30:00,46203.72000000,46208.72000000,45623.44000000,46000.00000000,1690.83939000,48110,729.08503000,33449698.12072690
BTCUSDT,2021-09-10 16:00:00,46000.00000000,46144.23000000,45732.88000000,46140.00000000,1072.23706000,45234,551.80038000,25359475.61023670
BTCUSDT,2021-09-10 16:30:00,46139.99000000,46338.53000000,46050.00000000,46219.36000000,1154.98149000,43158,567.60434000,26218215.71257000
BTCUSDT,2021-09-10 17:00:00,46219.36000000,46301.72000000,46100.00000000,46157.27000000,763.17276000,23029,420.59529000,19436853.49800380
BTCUSDT,2021-09-10 17:30:00,46157.26000000,46381.98000000,46142.61000000,46243.29000000,749.75033000,24257,409.51840000,18946877.30636450
BTCUSDT,2021-09-10 18:00:00,46243.30000000,46243.30000000,45956.78000000,46080.01000000,757.97544000,23267,340.88350000,15715659.64517400
BTCUSDT,2021-09-10 18:30:00,46080.02000000,46390.00000000,46059.42000000,46331.86000000,704.14595000,21260,386.18507000,17856271.41937320
BTCUSDT,2021-09-10 19:00:00,46331.85000000,46494.99000000,46003.05000000,46074.76000000,919.80544000,27128,455.33525000,21063771.62528360
BTCUSDT,2021-09-10 19:30:00,46074.77000000,46140.15000000,45840.32000000,45914.88000000,787.81367000,26746,368.13730000,16935399.61419970
BTCUSDT,2021-09-10 20:00:00,45914.87000000,46034.14000000,45600.00000000,46023.54000000,1753.80189000,42320,1014.72815000,46483581.16289400
BTCUSDT,2021-09-10 20:30:00,46023.53000000,46232.47000000,45750.00000000,45845.35000000,1079.28739000,32070,556.80317000,25571740.41359660
BTCUSDT,2021-09-10 21:00:00,45845.35000000,46106.75000000,45142.44000000,45309.88000000,3265.78838000,88212,1618.54190000,73882570.06875100
BTCUSDT,2021-09-10 21:30:00,45310.00000000,45461.09000000,44888.00000000,45152.79000000,3164.86331000,91856,1604.72728000,72518163.14588040
BTCUSDT,2021-09-10 22:00:00,45145.83000000,45299.00000000,44738.90000000,45228.40000000,2120.52046000,55684,1097.58116000,49474038.36959350
BTCUSDT,2021-09-10 22:30:00,45228.39000000,45623.17000000,45165.15000000,45420.86000000,1520.07029000,46260,852.96078000,38694261.11354200
BTCUSDT,2021-09-10 23:00:00,45420.86000000,45542.44000000,45308.00000000,45502.32000000,927.49908000,29934,450.50053000,20467996.45177850
BTCUSDT,2021-09-10 23:30:00,45502.31000000,45540.57000000,45331.81000000,45473.40000000,675.54386000,22565,319.03607000,14495562.93522400
BTCUSDT,2021-09-11 00:00:00,45473.41000000,45684.21000000,45380.00000000,45670.01000000,723.26540000,26994,390.21616000,17763018.83386630
BTCUSDT,2021-09-11 00:30:00,45670.00000000,45720.00000000,45524.92000000,45711.08000000,675.50616000,24310,323.71757000,14770165.27404950
BTCUSDT,2021-09-11 01:00:00,45711.09000000,45819.93000000,45625.59000000,45790.83000000,847.63286000,23964,521.09378000,23816530.95044560
BTCUSDT,2021-09-11 01:30:00,45790.83000000,45792.49000000,45617.10000000,45708.78000000,827.61297000,22586,309.76437000,14155763.60533000
BTCUSDT,2021-09-11 02:00:00,45708.79000000,45739.98000000,45512.13000000,45517.08000000,577.07541000,19491,301.82814000,13768441.17900520
BTCUSDT,2021-09-11 02:30:00,45517.07000000,45692.62000000,45461.86000000,45649.78000000,471.43585000,16365,225.32643000,10275028.68868110
BTCUSDT,2021-09-11 03:00:00,45649.78000000,45831.00000000,45630.00000000,45630.00000000,534.72897000,17432,282.85379000,12935462.15845430
BTCUSDT,2021-09-11 03:30:00,45630.01000000,45642.42000000,45045.00000000,45066.83000000,1430.66962000,31855,731.47164000,33101753.99363780
BTCUSDT,2021-09-11 04:00:00,45066.83000000,45266.92000000,45010.55000000,45157.09000000,628.60450000,21709,305.96608000,13813755.16451610
BTCUSDT,2021-09-11 04:30:00,45157.08000000,45160.58000000,44132.29000000,44592.91000000,2106.24039000,64700,940.05571000,41902963.76481350
BTCUSDT,2021-09-11 05:00:00,44592.91000000,44800.00000000,44405.17000000,44771.39000000,1349.22749000,32453,595.49151000,26572494.67642880
BTCUSDT,2021-09-11 05:30:00,44770.10000000,44881.75000000,44334.79000000,44471.77000000,1080.24832000,30800,475.19138000,21222534.28799830
BTCUSDT,2021-09-11 06:00:00,44471.77000000,44812.86000000,44244.96000000,44644.22000000,967.23226000,26657,473.68488000,21110291.96009150
BTCUSDT,2021-09-11 06:30:00,44644.21000000,44877.36000000,44644.19000000,44850.91000000,761.07341000,23107,416.98047000,18675609.67942710
BTCUSDT,2021-09-11 07:00:00,44842.20000000,45131.20000000,44722.22000000,45077.25000000,1420.17800000,38300,777.09681000,34938441.19301140
BTCUSDT,2021-09-11 07:30:00,45077.25000000,45247.00000000,45066.34000000,45221.27000000,600.62737000,20134,298.44486000,13475722.26684200
BTCUSDT,2021-09-11 08:00:00,45221.28000000,45479.83000000,45174.99000000,45381.20000000,812.47643000,24003,396.48936000,17972542.41384730
BTCUSDT,2021-09-11 08:30:00,45381.20000000,45498.27000000,45301.33000000,45338.66000000,496.36217000,15696,219.89977000,9986579.91764920
BTCUSDT,2021-09-11 09:00:00,45338.65000000,45451.85000000,45232.94000000,45255.23000000,568.76166000,19102,266.25860000,12079711.13204450
BTCUSDT,2021-09-11 09:30:00,45255.24000000,45317.11000000,45139.25000000,45280.71000000,578.23427000,16758,305.64330000,13828484.03950340
BTCUSDT,2021-09-11 10:00:00,45280.70000000,45313.41000000,45000.20000000,45008.20000000,541.24360000,18000,258.69256000,11677258.24044870
BTCUSDT,2021-09-11 10:30:00,45008.19000000,45196.53000000,44870.29000000,45191.88000000,633.04806000,19919,346.67699000,15607266.92678050
BTCUSDT,2021-09-11 11:00:00,45191.89000000,45416.73000000,45136.48000000,45296.77000000,454.84711000,16801,239.19893000,10828502.31352800
BTCUSDT,2021-09-11 11:30:00,45296.77000000,45469.85000000,45209.69000000,45303.43000000,391.52117000,14418,203.04054000,9202933.59686360
BTCUSDT,2021-09-11 12:00:00,45302.20000000,45365.49000000,45001.01000000,45101.74000000,479.17475000,16190,226.99541000,10253118.77905630
BTCUSDT,2021-09-11 12:30:00,45101.73000000,45351.65000000,45036.06000000,45341.33000000,451.20869000,16322,245.27006000,11083914.04783720
BTCUSDT,2021-09-11 13:00:00,45341.33000000,45443.81000000,45244.25000000,45286.19000000,446.28757000,16347,218.46298000,9902174.37428560
BTCUSDT,2021-09-11 13:30:00,45286.18000000,45339.28000000,45164.98000000,45268.23000000,397.55135000,14268,197.11055000,8921736.32084330
BTCUSDT,2021-09-11 14:00:00,45268.24000000,45315.58000000,44900.75000000,44951.04000000,1070.45500000,22518,614.52176000,27672520.01117310
BTCUSDT,2021-09-11 14:30:00,44951.05000000,45048.09000000,44765.52000000,45043.97000000,1347.63284000,26790,830.05559000,37252273.15775410
BTCUSDT,2021-09-11 15:00:00,45043.97000000,45073.90000000,44843.93000000,44881.66000000,495.71359000,17492,249.97956000,11242815.21924930
BTCUSDT,2021-09-11 15:30:00,44881.67000000,45188.93000000,44835.29000000,45126.98000000,602.31787000,16855,341.93413000,15403572.65617620
