2021-08-25 00:30:31.011122,BNBUSDT,Buy,472.46,0
2021-08-25 00:30:40.703474,BNBUSDT,Sell,472.33,0
2021-08-25 00:30:45.226465,BNBUSDT,Buy,472.6,0
2021-08-25 00:30:49.709405,BNBUSDT,Sell,472.23,0
2021-08-25 00:31:05.265310,BNBUSDT,Buy,472.73,0
2021-08-25 00:31:09.522971,BNBUSDT,Sell,472.33,0
2021-08-25 00:32:13.614920,BNBUSDT,Buy,471.51,0
2021-08-25 00:32:29.426442,BNBUSDT,Sell,471.5,0
2021-08-25 00:32:39.806619,BNBUSDT,Buy,472.0,0
2021-08-25 00:32:46.041827,BNBUSDT,Sell,471.44,0
2021-08-25 00:33:05.031176,BNBUSDT,Buy,471.45,0
2021-08-25 00:33:17.618007,BNBUSDT,Sell,471.27,0
2021-08-25 00:33:27.471209,BNBUSDT,Buy,471.59,0
2021-08-25 00:33:44.027152,BNBUSDT,Sell,471.2,0
2021-08-25 00:33:51.826071,BNBUSDT,Buy,471.68,0
2021-08-25 00:34:12.682538,BNBUSDT,Sell,471.6,0
2021-08-25 00:34:18.563287,BNBUSDT,Buy,471.86,0
2021-08-25 00:35:03.113223,BNBUSDT,Sell,472.91,0
2021-08-25 00:35:33.012563,BNBUSDT,Buy,472.14,0
2021-08-25 00:35:37.229430,BNBUSDT,Sell,471.74,0
2021-08-25 00:35:59.709095,BNBUSDT,Buy,471.77,0
2021-08-25 00:36:18.058460,BNBUSDT,Sell,471.56,0
2021-08-25 00:36:23.611217,BNBUSDT,Buy,471.74,0
2021-08-25 00:36:30.654399,BNBUSDT,Sell,471.57,0
2021-08-25 00:36:50.278576,BNBUSDT,Buy,471.83,0
2021-08-25 00:36:59.210157,BNBUSDT,Sell,471.43,0
2021-08-25 00:37:05.063255,BNBUSDT,Buy,471.57,0
2021-08-25 00:37:12.742706,BNBUSDT,Sell,471.28,0
2021-08-25 00:37:26.424231,BNBUSDT,Buy,471.75,0
2021-08-25 00:37:31.091729,BNBUSDT,Sell,471.75,0
2021-08-25 00:38:19.996874,BNBUSDT,Buy,471.3,0
2021-08-25 00:38:37.380592,BNBUSDT,Sell,471.04,0
2021-08-25 00:38:40.390036,BNBUSDT,Buy,471.46,0
2021-08-25 00:39:02.202904,BNBUSDT,Sell,471.22,0
2021-08-25 00:39:13.335090,BNBUSDT,Buy,471.41,0
2021-08-25 00:39:52.389033,BNBUSDT,Sell,471.38,0
2021-08-25 00:40:24.341330,BNBUSDT,Buy,471.38,0
2021-08-25 00:40:51.017060,BNBUSDT,Sell,470.96,0
